submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s144382963,p00006,u011621222,1463734080,C++,C++,cpp,Compile Error,0,0,132,0/1
s098398276,p00006,u011621222,1463846207,C++,C++,cpp,Accepted,0,1172,196,1/1
s879915134,p00006,u980996039,1463889296,C++,C++,cpp,Compile Error,0,0,183,0/1
s287803277,p00006,u980996039,1463889320,C++,C++,cpp,Accepted,0,1172,185,1/1
s606966522,p00006,u442403079,1463910553,C++,C++,cpp,Wrong Answer,0,1132,247,0/1
s723943249,p00006,u442403079,1463910943,C++,C++,cpp,Wrong Answer,0,1132,251,0/1
s127615510,p00006,u442403079,1463911197,C++,C++,cpp,Accepted,0,1132,251,1/1
s916532015,p00006,u310620723,1463994324,C++,C++,cpp,Accepted,0,1172,229,1/1
s647399189,p00006,u124161377,1464019166,C++,C++,cpp,Accepted,0,1172,286,1/1
s485038055,p00006,u991537731,1464466165,C++,C++,cpp,Accepted,0,1172,212,1/1
s614412257,p00006,u656466853,1464477306,C++,C++,cpp,Accepted,0,1156,284,1/1
s905899308,p00006,u168990892,1464585751,C++,C++,cpp,WA: Presentation Error,0,1156,127,0/1
s480364760,p00006,u168990892,1464585773,C++,C++,cpp,Accepted,0,1172,138,1/1
s034934789,p00006,u212165333,1464701508,C++,C++,cpp,Accepted,0,1172,202,1/1
s167553595,p00006,u796627333,1465060296,C++,C++11,cpp,Accepted,0,3140,193,1/1
s224826434,p00006,u796627333,1465060312,C++,C++11,cpp,Accepted,0,3152,170,1/1
s996443543,p00006,u439031549,1465184277,C++,C++,cpp,Accepted,0,1172,192,1/1
s039533383,p00006,u970589770,1465353576,C++,C++,cpp,Compile Error,0,0,151,0/1
s917913740,p00006,u970589770,1465353619,C++,C++,cpp,Accepted,0,1132,171,1/1
s811280436,p00006,u757835473,1465529306,C++,C++11,cpp,Accepted,0,3172,1061,1/1
s941784892,p00006,u995432338,1465665531,C++,C++,cpp,WA: Presentation Error,0,1156,152,0/1
s426599586,p00006,u995432338,1465665654,C++,C++,cpp,Wrong Answer,0,1172,158,0/1
s279361211,p00006,u995432338,1465665692,C++,C++,cpp,Compile Error,0,0,166,0/1
s823680332,p00006,u995432338,1465665729,C++,C++,cpp,Accepted,0,1172,165,1/1
s116550519,p00006,u684558535,1465734335,C++,C++,cpp,Accepted,0,1172,176,1/1
s705233240,p00006,u452958267,1465821923,C++,C++11,cpp,Accepted,0,3128,789,1/1
s327104659,p00006,u850145107,1465894877,C++,C++,cpp,Accepted,0,928,204,1/1
s278489990,p00006,u674794566,1466071593,C++,C++,cpp,WA: Presentation Error,0,932,225,0/1
s641909003,p00006,u674794566,1466071651,C++,C++,cpp,Accepted,0,932,243,1/1
s542315393,p00006,u782882391,1466146143,C++,C++,cpp,Compile Error,0,0,177,0/1
s645399885,p00006,u782882391,1466146182,C++,C++,cpp,Accepted,0,932,197,1/1
s327202231,p00006,u584110575,1466221646,C++,C++11,cpp,Compile Error,0,0,361,0/1
s056812527,p00006,u748663083,1466320140,C++,C++,cpp,Compile Error,0,0,168,0/1
s439525906,p00006,u748663083,1466320203,C++,C++,cpp,Accepted,0,928,175,1/1
s969218210,p00006,u974072558,1466338381,C++,C++,cpp,Accepted,0,1172,183,1/1
s077869247,p00006,u631113523,1466533292,C++,C++,cpp,WA: Presentation Error,0,1156,178,0/1
s242618745,p00006,u631113523,1466533382,C++,C++,cpp,Accepted,0,1172,193,1/1
s658968668,p00006,u613278035,1466660851,C++,C++,cpp,Accepted,0,1172,172,1/1
s442611396,p00006,u002646897,1466926548,C++,C++,cpp,Compile Error,0,0,269,0/1
s438745407,p00006,u002646897,1466926566,C++,C++,cpp,Compile Error,0,0,269,0/1
s924864017,p00006,u002646897,1466926714,C++,C++,cpp,Accepted,0,1104,271,1/1
s332520988,p00006,u442849342,1466990788,C++,C++,cpp,Wrong Answer,0,1176,741,0/1
s141861981,p00006,u442849342,1466990829,C++,C++,cpp,Accepted,0,1176,743,1/1
s473306162,p00006,u228579910,1467040254,C++,C++,cpp,Compile Error,0,0,197,0/1
s112055951,p00006,u228579910,1467040291,C++,C++,cpp,WA: Presentation Error,0,1160,255,0/1
s750357603,p00006,u228579910,1467040312,C++,C++,cpp,Accepted,0,1180,263,1/1
s063961442,p00006,u133262182,1467458646,C++,C++,cpp,Compile Error,0,0,228,0/1
s770571600,p00006,u881310147,1467543516,C++,C++11,cpp,Accepted,0,3016,213,1/1
s653684904,p00006,u055040191,1467552140,C++,C++,cpp,Wrong Answer,0,1108,207,0/1
s197327684,p00006,u055040191,1467552309,C++,C++,cpp,Wrong Answer,0,1108,210,0/1
s156649324,p00006,u055040191,1467552501,C++,C++,cpp,Wrong Answer,0,1108,207,0/1
s884256800,p00006,u471303097,1467687727,C++,C++11,cpp,WA: Presentation Error,0,3056,218,0/1
s162034988,p00006,u471303097,1467687836,C++,C++11,cpp,Accepted,0,3124,231,1/1
s181192503,p00006,u133262182,1467688919,C++,C++,cpp,Accepted,0,1164,204,1/1
s406934799,p00006,u695351069,1467784295,C++,C++11,cpp,Compile Error,0,0,421,0/1
s753896074,p00006,u725628010,1467790971,C++,C++,cpp,Wrong Answer,0,932,183,0/1
s657197745,p00006,u725628010,1467791233,C++,C++,cpp,Wrong Answer,0,932,196,0/1
s571598901,p00006,u725628010,1467792570,C++,C++,cpp,Accepted,0,932,205,1/1
s203045761,p00006,u541499927,1468473993,C++,C++,cpp,Accepted,0,1176,546,1/1
s601508184,p00006,u541499927,1468474091,C++,C++,cpp,Accepted,0,1180,238,1/1
s256276837,p00006,u683997870,1468672035,C++,C++,cpp,Accepted,0,1172,196,1/1
s095627734,p00006,u287295208,1468719555,C++,C++,cpp,Accepted,0,1116,522,1/1
s640391185,p00006,u495147894,1469155579,C++,C++,cpp,Wrong Answer,0,932,201,0/1
s960020157,p00006,u570465576,1469342805,C++,C++,cpp,Accepted,0,1172,256,1/1
s957031154,p00006,u155634813,1469532987,C++,C++,cpp,Accepted,0,1172,158,1/1
s380182610,p00006,u472907951,1469799227,C++,C++,cpp,Accepted,0,1172,188,1/1
s354669045,p00006,u956279155,1469964164,C++,C++,cpp,Accepted,0,1172,529,1/1
s170945190,p00006,u496100636,1470009332,C++,C++,cpp,Accepted,0,1172,386,1/1
s454119055,p00006,u187737708,1470114121,C++,C++,cpp,Accepted,0,1100,289,1/1
s090808446,p00006,u940642422,1470301925,C++,C++,cpp,Accepted,0,1172,208,1/1
s834233040,p00006,u409730492,1470329869,C++,C++,cpp,Accepted,0,1180,320,1/1
s305173461,p00006,u748055360,1470361664,C++,C++,cpp,Accepted,0,1172,234,1/1
s555245096,p00006,u915343634,1470392701,C++,C++14,cpp,Accepted,0,3148,3561,1/1
s575826202,p00006,u286665132,1470836803,C++,C++11,cpp,Accepted,0,2996,214,1/1
s499613193,p00006,u962041986,1471345631,C++,C++,cpp,Wrong Answer,0,1140,190,0/1
s009585596,p00006,u962041986,1471345889,C++,C++,cpp,Accepted,0,1176,176,1/1
s743511001,p00006,u571404136,1471436620,C++,C++,cpp,Accepted,0,1172,482,1/1
s602564476,p00006,u361673277,1471448000,C++,C++,cpp,Compile Error,0,0,480,0/1
s446514084,p00006,u361673277,1471448021,C++,C++14,cpp,Accepted,0,3220,480,1/1
s142466079,p00006,u856394425,1471571051,C++,C++,cpp,Wrong Answer,0,932,132,0/1
s042984977,p00006,u856394425,1471571189,C++,C++,cpp,Wrong Answer,0,932,137,0/1
s296389186,p00006,u856394425,1471572005,C++,C++,cpp,WA: Presentation Error,0,932,168,0/1
s365328910,p00006,u856394425,1471572046,C++,C++,cpp,WA: Presentation Error,0,932,168,0/1
s519884510,p00006,u856394425,1471572411,C++,C++,cpp,WA: Presentation Error,0,932,177,0/1
s076776173,p00006,u856394425,1471572672,C++,C++,cpp,Accepted,0,928,194,1/1
s217348092,p00006,u376086644,1471582485,C++,C++,cpp,Wrong Answer,0,932,179,0/1
s766657372,p00006,u376086644,1471594759,C++,C++,cpp,Wrong Answer,0,932,180,0/1
s025996529,p00006,u376086644,1471595218,C++,C++,cpp,Wrong Answer,0,932,182,0/1
s881105144,p00006,u684890004,1471683428,C++,C++,cpp,Accepted,0,1172,217,1/1
s404010975,p00006,u391016947,1471791186,C++,C++11,cpp,Wrong Answer,0,3136,744,0/1
s913017605,p00006,u391016947,1471791215,C++,C++11,cpp,Accepted,0,3172,761,1/1
s700138690,p00006,u364509382,1471951271,C++,C++,cpp,Accepted,0,1168,193,1/1
s812124740,p00006,u615353970,1472000188,C++,C++,cpp,Accepted,0,1172,690,1/1
s850608789,p00006,u403618837,1472035384,C++,C++,cpp,Compile Error,0,0,233,0/1
s744746083,p00006,u403618837,1472035433,C++,C++,cpp,Compile Error,0,0,234,0/1
s306417374,p00006,u403618837,1472035574,C++,C++,cpp,Compile Error,0,0,237,0/1
s304696475,p00006,u403618837,1472035592,C++,C++,cpp,Compile Error,0,0,235,0/1
s726298498,p00006,u403618837,1472035696,C++,C++,cpp,Compile Error,0,0,252,0/1
s860625975,p00006,u403618837,1472035747,C++,C++,cpp,Compile Error,0,0,197,0/1
s163279073,p00006,u403618837,1472035877,C++,C++,cpp,Compile Error,0,0,215,0/1
s898555096,p00006,u403618837,1472036007,C++,C++,cpp,Compile Error,0,0,216,0/1
s644646572,p00006,u403618837,1472036063,C++,C++,cpp,Compile Error,0,0,221,0/1
s310555945,p00006,u403618837,1472036265,C++,C++,cpp,Compile Error,0,0,209,0/1
s751558477,p00006,u403618837,1472036409,C++,C++,cpp,Accepted,0,1168,189,1/1
s263498211,p00006,u459663658,1472088112,C++,C++,cpp,WA: Presentation Error,0,1100,142,0/1
s234969049,p00006,u459663658,1472089223,C++,C++,cpp,Compile Error,15870,0,153,0/1
s090080222,p00006,u459663658,1472089268,C++,C++,cpp,Accepted,0,1176,173,1/1
s770286479,p00006,u908905250,1472110353,C++,C++,cpp,Wrong Answer,0,1180,191,0/1
s899558655,p00006,u908905250,1472110441,C++,C++,cpp,Accepted,0,1184,196,1/1
s321643529,p00006,u022810433,1472231400,C++,C++,cpp,Runtime Error,0,1148,169,0/1
s231586283,p00006,u022810433,1472231563,C++,C++,cpp,WA: Presentation Error,0,1156,164,0/1
s460482887,p00006,u022810433,1472231619,C++,C++,cpp,WA: Presentation Error,0,1156,161,0/1
s272146186,p00006,u022810433,1472231832,C++,C++,cpp,WA: Presentation Error,0,1156,193,0/1
s132717722,p00006,u022810433,1472232007,C++,C++,cpp,Accepted,0,1172,210,1/1
s242018790,p00006,u765145536,1472281866,C++,C++,cpp,Compile Error,0,0,230,0/1
s782246238,p00006,u765145536,1472281873,C++,C++14,cpp,Compile Error,0,0,230,0/1
s041943806,p00006,u765145536,1472281917,C++,C++14,cpp,Compile Error,0,0,222,0/1
s256699141,p00006,u765145536,1472281984,C++,C++,cpp,Compile Error,0,0,221,0/1
s156130027,p00006,u765145536,1472282022,C++,C++,cpp,Compile Error,0,0,238,0/1
s241897902,p00006,u765145536,1472282030,C++,C++14,cpp,Compile Error,0,0,238,0/1
s067760286,p00006,u765145536,1472282281,C++,C++,cpp,Compile Error,0,0,257,0/1
s434649218,p00006,u765145536,1472282290,C++,C++14,cpp,Compile Error,0,0,257,0/1
s217367105,p00006,u765145536,1472282455,C++,C++,cpp,Accepted,0,1104,250,1/1
s580966233,p00006,u811773570,1472561243,C++,C++,cpp,Accepted,0,1172,602,1/1
s599160129,p00006,u217294278,1472655197,C++,C++,cpp,Accepted,0,912,272,1/1
s852003169,p00006,u327778409,1472818453,C++,C++,cpp,Accepted,0,1172,205,1/1
s446357191,p00006,u495539146,1472996386,C++,C++,cpp,Accepted,0,1172,211,1/1
s436441653,p00006,u064467943,1473266882,C++,C++,cpp,Accepted,0,1172,153,1/1
s131518120,p00006,u131691870,1473308772,C++,C++,cpp,WA: Presentation Error,0,1172,211,0/1
s777597336,p00006,u131691870,1473308798,C++,C++,cpp,Accepted,0,1172,195,1/1
s379237618,p00006,u220324665,1473422202,C++,C++,cpp,Accepted,0,1172,202,1/1
s191763448,p00006,u274552558,1473898416,C++,C++,cpp,Compile Error,2490,0,206,0/1
s212744410,p00006,u274552558,1473898573,C++,C++,cpp,Compile Error,2490,0,203,0/1
s987381613,p00006,u274552558,1473898605,C++,C++,cpp,Accepted,0,1132,205,1/1
s372579146,p00006,u722616061,1474245601,C++,C++,cpp,Accepted,0,1172,154,1/1
s438700970,p00006,u733596825,1474445114,C++,C++,cpp,Compile Error,0,0,197,0/1
s901086878,p00006,u733596825,1474445224,C++,C++,cpp,Compile Error,0,0,198,0/1
s491556260,p00006,u796627333,1474455870,C++,C++14,cpp,Accepted,0,3176,191,1/1
s277166264,p00006,u765145536,1474531798,C++,C++,cpp,Accepted,0,1156,313,1/1
s494909906,p00006,u786299861,1474550911,C++,C++,cpp,Accepted,0,1172,207,1/1
s704572944,p00006,u219436378,1474885388,C++,C++11,cpp,Accepted,0,3204,198,1/1
s057148554,p00006,u636087644,1474960041,C++,C++,cpp,Accepted,0,3140,388,1/1
s483442715,p00006,u403618837,1475147550,C++,C++,cpp,Accepted,0,3156,189,1/1
s110818523,p00006,u990876498,1475321278,C++,C++,cpp,Wrong Answer,0,3168,358,0/1
s448403663,p00006,u990876498,1475321357,C++,C++,cpp,Wrong Answer,0,3064,359,0/1
s971302410,p00006,u990876498,1475321552,C++,C++,cpp,Wrong Answer,0,3004,373,0/1
s889676231,p00006,u990876498,1475321682,C++,C++,cpp,Wrong Answer,0,3044,372,0/1
s575424324,p00006,u990876498,1475321861,C++,C++,cpp,Wrong Answer,0,3140,373,0/1
s177383934,p00006,u990876498,1475321999,C++,C++,cpp,Wrong Answer,0,3124,378,0/1
s172850444,p00006,u990876498,1475322147,C++,C++,cpp,Wrong Answer,0,3052,359,0/1
s276071446,p00006,u990876498,1475322199,C++,C++,cpp,Wrong Answer,0,3040,341,0/1
s316594998,p00006,u990876498,1475322963,C++,C++,cpp,Accepted,0,3052,315,1/1
s166262999,p00006,u821443752,1475645617,C++,C++14,cpp,Accepted,0,3136,661,1/1
s678634330,p00006,u385636159,1475690906,C++,C++,cpp,Accepted,0,3144,184,1/1
s377183781,p00006,u215443863,1475702342,C++,C++11,cpp,Accepted,0,3124,1326,1/1
s417092705,p00006,u697145890,1475806093,C++,C++,cpp,Accepted,0,2592,225,1/1
s480624611,p00006,u294529087,1475844539,C++,C++11,cpp,Accepted,0,2968,186,1/1
s069646746,p00006,u355010220,1475995752,C++,C++,cpp,Accepted,0,3096,307,1/1
s049293863,p00006,u055040191,1476084784,C++,C++,cpp,Accepted,0,3152,183,1/1
s802775934,p00006,u082857546,1476350301,C++,C++,cpp,Accepted,0,3100,175,1/1
s266206991,p00006,u595694949,1476379998,C++,C++14,cpp,Accepted,0,3028,131,1/1
s603571308,p00006,u219286587,1476452955,C++,C++,cpp,Wrong Answer,0,3160,202,0/1
s278361283,p00006,u219286587,1476453112,C++,C++,cpp,Wrong Answer,0,3016,202,0/1
s719135505,p00006,u219286587,1476453180,C++,C++,cpp,Wrong Answer,0,3144,174,0/1
s195407502,p00006,u705334572,1476849389,C++,C++11,cpp,Accepted,0,3200,178,1/1
s101196885,p00006,u910030421,1476969008,C++,C++,cpp,Compile Error,0,0,213,0/1
s683256747,p00006,u910030421,1476969065,C++,C++,cpp,Compile Error,0,0,231,0/1
s019946241,p00006,u910030421,1476969149,C++,C++,cpp,Accepted,0,3008,232,1/1
s193510135,p00006,u186082958,1477037442,C++,C++11,cpp,Compile Error,0,0,429,0/1
s633832269,p00006,u186082958,1477037449,C++,C++11,cpp,Wrong Answer,0,3036,428,0/1
s627706861,p00006,u186082958,1477037468,C++,C++14,cpp,Accepted,0,3172,449,1/1
s390977040,p00006,u856983407,1477291353,C++,C++,cpp,Compile Error,0,0,612,0/1
s819211928,p00006,u856983407,1477291366,C++,C++11,cpp,WA: Presentation Error,0,3044,612,0/1
s837113141,p00006,u856983407,1477291388,C++,C++,cpp,Compile Error,0,0,620,0/1
s106522162,p00006,u856983407,1477291400,C++,C++11,cpp,Wrong Answer,0,3236,620,0/1
s541041561,p00006,u296194591,1477301427,C++,C++,cpp,WA: Presentation Error,0,2944,231,0/1
s917296824,p00006,u296194591,1477301458,C++,C++,cpp,Accepted,0,2960,229,1/1
s411814075,p00006,u188938853,1477472085,C++,C++,cpp,Accepted,0,3068,395,1/1
s627986160,p00006,u264049096,1477550357,C++,C++,cpp,WA: Presentation Error,0,3060,220,0/1
s998248144,p00006,u264049096,1477550386,C++,C++,cpp,Accepted,0,3016,236,1/1
s821019859,p00006,u219286587,1478008030,C++,C++,cpp,Wrong Answer,0,3136,185,0/1
s734313221,p00006,u794549850,1478321068,C++,C++,cpp,Accepted,0,2484,208,1/1
s404924712,p00006,u160967975,1478345162,C++,C++,cpp,Compile Error,0,0,202,0/1
s830880754,p00006,u160967975,1478345262,C++,C++11,cpp,Accepted,0,3144,202,1/1
s665212489,p00006,u765159858,1478599841,C++,C++11,cpp,Compile Error,0,0,160,0/1
s083419109,p00006,u765159858,1478599884,C++,C++11,cpp,Compile Error,0,0,163,0/1
s167656080,p00006,u765159858,1478599919,C++,C++11,cpp,Accepted,0,3120,162,1/1
s179286686,p00006,u001205996,1478868272,C++,C++,cpp,Accepted,0,3064,196,1/1
s598494910,p00006,u233704973,1479026934,C++,C++,cpp,Accepted,0,3032,178,1/1
s523838728,p00006,u964040941,1479028585,C++,C++14,cpp,Accepted,0,3020,415,1/1
s293111566,p00006,u144532944,1479029125,C++,C++14,cpp,Accepted,0,2584,241,1/1
s167863541,p00006,u868447400,1479513305,C++,C++14,cpp,Wrong Answer,0,3156,137,0/1
s268893094,p00006,u868447400,1479513481,C++,C++14,cpp,Accepted,0,3168,109,1/1
s466536528,p00006,u412356196,1479644137,C++,C++,cpp,Accepted,0,3008,189,1/1
s807698165,p00006,u073204138,1479695801,C++,C++,cpp,Wrong Answer,0,3084,170,0/1
s132072158,p00006,u073204138,1479695895,C++,C++,cpp,Wrong Answer,0,3144,170,0/1
s215287787,p00006,u073204138,1479695957,C++,C++,cpp,Wrong Answer,0,3060,170,0/1
s532238518,p00006,u073204138,1479696178,C++,C++,cpp,Wrong Answer,0,3000,171,0/1
s763651224,p00006,u073204138,1479696504,C++,C++,cpp,Accepted,0,2924,224,1/1
s933526045,p00006,u073204138,1479696555,C++,C++,cpp,Accepted,0,2936,178,1/1
s557805912,p00006,u419760455,1479717433,C++,C++,cpp,Compile Error,0,0,655,0/1
s185254009,p00006,u419760455,1479717483,C++,C++11,cpp,Accepted,0,3168,503,1/1
s154533240,p00006,u419760455,1479717492,C++,C++,cpp,Compile Error,0,0,503,0/1
s982843203,p00006,u190872144,1479731130,C++,C++11,cpp,Accepted,0,3056,749,1/1
s264838800,p00006,u691023889,1479820492,C++,C++,cpp,Accepted,0,3004,191,1/1
s178009164,p00006,u150998375,1479861940,C++,C++,cpp,Accepted,0,3172,263,1/1
s925960976,p00006,u150998375,1479863198,C++,C++,cpp,Accepted,0,3032,197,1/1
s542503161,p00006,u314932236,1480073395,C++,C++,cpp,Accepted,0,3160,191,1/1
s171209599,p00006,u811773570,1480089474,C++,C++,cpp,Wrong Answer,0,3080,211,0/1
s122458169,p00006,u811773570,1480089658,C++,C++,cpp,Wrong Answer,0,3132,200,0/1
s189104247,p00006,u098161958,1480125241,C++,C++,cpp,Accepted,0,3072,187,1/1
s684775604,p00006,u537471461,1480254961,C++,C++11,cpp,Accepted,0,3156,215,1/1
s661952589,p00006,u071648444,1480426126,C++,C++,cpp,Accepted,0,3064,310,1/1
s968516940,p00006,u364509382,1480470767,C++,C++,cpp,Compile Error,0,0,158,0/1
s251732930,p00006,u364509382,1480470850,C++,C++,cpp,Accepted,0,3016,178,1/1
s494284922,p00006,u921312486,1480538532,C++,C++,cpp,Accepted,0,3068,345,1/1
s899966175,p00006,u354244251,1480659775,C++,C++,cpp,Accepted,0,3024,149,1/1
s732253701,p00006,u316514443,1480707854,C++,C++,cpp,Compile Error,20000,0,223,0/1
s329468962,p00006,u316514443,1480707954,C++,C++,cpp,Compile Error,20000,0,223,0/1
s654447938,p00006,u316514443,1480707976,C++,C++,cpp,Accepted,0,3060,228,1/1
s855676333,p00006,u988213374,1481006166,C++,C++,cpp,Compile Error,0,0,216,0/1
s869056029,p00006,u988213374,1481006262,C++,C++,cpp,Compile Error,0,0,244,0/1
s648118919,p00006,u988213374,1481006368,C++,C++,cpp,Compile Error,0,0,241,0/1
s546320141,p00006,u988213374,1481006588,C++,C++,cpp,Compile Error,0,0,241,0/1
s313425495,p00006,u988213374,1481006836,C++,C++,cpp,Compile Error,0,0,245,0/1
s715774744,p00006,u988213374,1481006889,C++,C++,cpp,Compile Error,0,0,247,0/1
s433052405,p00006,u856983407,1481012944,C++,C++,cpp,Compile Error,0,0,725,0/1
s001044611,p00006,u856983407,1481012966,C++,C++14,cpp,Runtime Error,0,2996,726,0/1
s255801077,p00006,u856983407,1481013023,C++,C++14,cpp,Accepted,0,3016,725,1/1
s551142278,p00006,u018567183,1481032665,C++,C++,cpp,Accepted,0,3124,185,1/1
s042369443,p00006,u805752636,1481105384,C++,C++11,cpp,Accepted,0,3088,187,1/1
s467876679,p00006,u252414452,1481454632,C++,C++,cpp,Accepted,0,3128,180,1/1
s121313857,p00006,u047399718,1481619633,C++,C++,cpp,WA: Presentation Error,0,2928,187,0/1
s352112873,p00006,u047399718,1481619670,C++,C++,cpp,Accepted,0,3044,207,1/1
s225786939,p00006,u567364068,1481705797,C++,C++,cpp,Accepted,0,2668,188,1/1
s956279300,p00006,u988213374,1481705973,C++,C++,cpp,WA: Presentation Error,0,3140,201,0/1
s780407112,p00006,u988213374,1481705995,C++,C++,cpp,Accepted,0,3140,199,1/1
s361791567,p00006,u622982727,1481721569,C++,C++,cpp,Accepted,0,3100,227,1/1
s014556667,p00006,u414322748,1482110397,C++,C++,cpp,Accepted,0,2484,356,1/1
s444993205,p00006,u435300817,1482152466,C++,C++,cpp,Accepted,0,3160,873,1/1
s360047267,p00006,u435300817,1482154374,C++,C++,cpp,Accepted,0,3160,918,1/1
s692072656,p00006,u140201022,1482158702,C++,C++14,cpp,Accepted,0,2976,587,1/1
s174598918,p00006,u011621222,1482548233,C++,C++,cpp,Accepted,0,3036,202,1/1
s030662523,p00006,u011621222,1482550708,C++,C++,cpp,Accepted,0,3016,156,1/1
s555795861,p00006,u690299834,1482590971,C++,C++,cpp,Accepted,0,2996,203,1/1
s349016357,p00006,u017545322,1482844474,C++,C++,cpp,Accepted,0,3064,179,1/1
s133528377,p00006,u708145140,1483078847,C++,C++,cpp,Accepted,0,2976,217,1/1
s132644158,p00006,u866201769,1483337675,C++,C++,cpp,Wrong Answer,0,2964,207,0/1
s103628440,p00006,u866201769,1483337794,C++,C++,cpp,Wrong Answer,0,2968,187,0/1
s064964458,p00006,u866201769,1483338036,C++,C++,cpp,Wrong Answer,0,2968,223,0/1
s418107787,p00006,u866201769,1483338206,C++,C++,cpp,Wrong Answer,0,3104,174,0/1
s776222930,p00006,u866201769,1483338226,C++,C++,cpp,Accepted,0,3028,175,1/1
s346330494,p00006,u733596825,1483506430,C++,C++,cpp,Accepted,0,3152,213,1/1
s109905420,p00006,u148628801,1483756673,C++,C++,cpp,Accepted,0,3144,399,1/1
s951368715,p00006,u449555796,1484053316,C++,C++,cpp,Accepted,0,3088,292,1/1
s770077100,p00006,u078042885,1484111372,C++,C++11,cpp,Compile Error,0,0,232,0/1
s885975432,p00006,u078042885,1484111488,C++,C++11,cpp,Accepted,0,3116,230,1/1
s009273684,p00006,u814387366,1484302865,C++,C++11,cpp,Accepted,0,3064,375,1/1
s798995881,p00006,u011621222,1484452480,C++,C++,cpp,Compile Error,0,0,144,0/1
s402593614,p00006,u441439324,1484799174,C++,C++,cpp,WA: Presentation Error,0,3020,259,0/1
s253284567,p00006,u441439324,1484799228,C++,C++,cpp,Wrong Answer,0,3176,261,0/1
s811535046,p00006,u441439324,1484799273,C++,C++,cpp,Accepted,0,3056,275,1/1
s524987484,p00006,u209110782,1484872182,C++,C++,cpp,Accepted,0,3044,149,1/1
s414622335,p00006,u018085514,1485499775,C++,C++14,cpp,Accepted,0,3068,337,1/1
s466057814,p00006,u250936579,1485927752,C++,C++,cpp,Compile Error,0,0,220,0/1
s229320163,p00006,u250936579,1485928241,C++,C++,cpp,Compile Error,0,0,245,0/1
s364373906,p00006,u250936579,1485928897,C++,C++,cpp,Compile Error,0,0,249,0/1
s785502833,p00006,u250936579,1485929613,C++,C++,cpp,Compile Error,0,0,255,0/1
s542071022,p00006,u565812827,1486303324,C++,C++,cpp,Accepted,0,3148,185,1/1
s500681109,p00006,u813097547,1486989699,C++,C++,cpp,Accepted,0,3160,425,1/1
s239125762,p00006,u858711833,1487068395,C++,C++,cpp,WA: Presentation Error,0,3052,194,0/1
s198700762,p00006,u858711833,1487068472,C++,C++,cpp,Accepted,0,3204,207,1/1
s022658612,p00006,u050511799,1487239322,C++,C++,cpp,Accepted,0,3052,202,1/1
s548605553,p00006,u050511799,1487240274,C++,C++,cpp,Accepted,0,3156,188,1/1
s639270639,p00006,u187259544,1487433505,C++,C++,cpp,Compile Error,0,0,347,0/1
s443935065,p00006,u187259544,1487433566,C++,C++,cpp,Compile Error,0,0,347,0/1
s094901556,p00006,u187259544,1487433896,C++,C++,cpp,Accepted,0,3040,369,1/1
s421622968,p00006,u636445019,1487691229,C++,C++,cpp,WA: Presentation Error,0,2948,594,0/1
s490841997,p00006,u636445019,1487727284,C++,C++,cpp,WA: Presentation Error,0,2952,594,0/1
s759232233,p00006,u636445019,1487727586,C++,C++,cpp,WA: Presentation Error,0,2944,607,0/1
s679496639,p00006,u636445019,1487727992,C++,C++,cpp,WA: Presentation Error,0,2980,604,0/1
s137492422,p00006,u636445019,1487728325,C++,C++,cpp,Accepted,0,3204,526,1/1
s977974674,p00006,u339305413,1487740914,C++,C++14,cpp,Accepted,0,3040,144,1/1
s188454535,p00006,u537083914,1487843520,C++,C++14,cpp,Accepted,0,3176,781,1/1
s587175311,p00006,u807104633,1487943957,C++,C++,cpp,Accepted,0,3088,574,1/1
s342663209,p00006,u296429647,1487970427,C++,C++,cpp,Accepted,0,3148,395,1/1
s908528601,p00006,u335180561,1488117987,C++,C++,cpp,Wrong Answer,0,3168,176,0/1
s985293542,p00006,u335180561,1488118047,C++,C++,cpp,Wrong Answer,0,3180,175,0/1
s580637957,p00006,u327125861,1488631786,C++,C++,cpp,Wrong Answer,0,2676,242,0/1
s474346365,p00006,u296631814,1488833637,C++,C++14,cpp,Accepted,0,3112,175,1/1
s984913701,p00006,u071175824,1489418850,C++,C++,cpp,Accepted,0,3176,190,1/1
s115495329,p00006,u493646413,1489563386,C++,C++,cpp,Compile Error,0,0,267,0/1
s142993670,p00006,u021217762,1489590988,C++,C++14,cpp,Accepted,0,3176,333,1/1
s331381443,p00006,u493646413,1489651869,C++,C++,cpp,Accepted,0,3148,200,1/1
s564534060,p00006,u263256550,1489829912,C++,C++,cpp,WA: Presentation Error,0,2608,170,0/1
s131118812,p00006,u263256550,1489830022,C++,C++,cpp,Accepted,0,2520,224,1/1
s571111958,p00006,u263256550,1489830050,C++,C++,cpp,Accepted,0,2692,185,1/1
s449970810,p00006,u327125861,1489864876,C++,C++,cpp,Accepted,0,2616,244,1/1
s129799813,p00006,u634185955,1490427088,C++,C++,cpp,Accepted,0,2596,216,1/1
s713342567,p00006,u434874702,1490495874,C++,C++,cpp,Accepted,0,3148,349,1/1
s978020600,p00006,u130728191,1490771666,C++,C++14,cpp,Accepted,0,3212,623,1/1
s279001629,p00006,u993397917,1490856890,C++,C++,cpp,Accepted,0,3068,1953,1/1
